TransactionID,TransactionAmount,MerchantID,UserID,TransactionTime,FraudIndicator,TransactionType,Location,TransactionFrequency,MerchantFrequency,TransactionHour
3893,677470.3274,6,1060,12/06/2023 4:00,0,In-store,Suburb,4,1,4
3894,428515.0581,28,1076,12/06/2023 5:00,0,In-store,City,4,6,5
3895,731523.3144,72,1063,12/06/2023 6:00,0,Online,Rural,6,4,6
3896,824489.0705,55,1100,12/06/2023 7:00,0,In-store,Suburb,4,2,7
3897,146521.613,58,1052,12/06/2023 8:00,0,Online,Suburb,4,3,8
3898,832946.4226,45,1048,12/06/2023 9:00,0,Online,Rural,8,2,9
3899,540342.5021,72,1061,12/06/2023 10:00,0,Online,City,3,3,10
3900,844681.4425,19,1024,12/06/2023 11:00,0,In-store,Suburb,10,1,11
3901,431358.5762,29,1074,12/06/2023 12:00,0,In-store,Suburb,7,4,12
3902,379102.5813,23,1058,12/06/2023 13:00,0,Online,Suburb,5,2,13
3903,915069.2264,32,1064,12/06/2023 14:00,0,Online,Rural,6,7,14
3904,251244.1506,10,1030,12/06/2023 15:00,0,In-store,Rural,5,1,15
3905,844227.9041,91,1029,12/06/2023 16:00,0,In-store,Rural,4,2,16
3906,484072.1705,49,1010,12/06/2023 17:00,0,Online,Rural,5,0,17
3907,514144.033,65,1039,12/06/2023 18:00,0,Online,City,5,3,18
3908,308537.4347,29,1055,12/06/2023 19:00,0,Online,Rural,7,4,19
3909,573084.8964,59,1028,12/06/2023 20:00,0,In-store,Suburb,7,4,20
3910,325278.6752,45,1018,12/06/2023 21:00,0,In-store,Suburb,5,4,21
3911,39365.4873,67,1041,12/06/2023 22:00,0,Online,Suburb,5,1,22
3912,272071.4055,51,1081,12/06/2023 23:00,0,In-store,Suburb,8,2,23
3913,6478.405502,95,1075,13/06/2023 00:00,0,In-store,City,8,5,0
3914,978356.9516,11,1065,13/06/2023 01:00,0,Online,City,3,1,1
3915,965750.6351,86,1081,13/06/2023 02:00,0,In-store,City,6,4,2
3916,395215.7819,82,1100,13/06/2023 03:00,0,In-store,City,5,2,3
3917,728398.0173,99,1100,13/06/2023 04:00,0,Online,City,9,1,4
3918,345871.5178,6,1046,13/06/2023 05:00,0,Online,City,2,4,5
3919,671126.0478,67,1060,13/06/2023 06:00,0,In-store,Rural,7,3,6
3920,805449.5,62,1009,13/06/2023 07:00,0,In-store,City,3,5,7
3921,946761.5691,5,1045,13/06/2023 08:00,0,Online,City,6,2,8
3922,400272.2546,9,1060,13/06/2023 09:00,0,In-store,Suburb,4,4,9
3923,783319.6532,28,1028,13/06/2023 10:00,0,Online,Suburb,6,5,10
3924,266001.8578,83,1097,13/06/2023 11:00,0,Online,City,4,3,11
3925,990333.2706,92,1003,13/06/2023 12:00,0,Online,Rural,5,4,12
3926,25867.0218,91,1051,13/06/2023 13:00,0,In-store,Rural,3,4,13
3927,603568.4536,77,1008,13/06/2023 14:00,0,Online,Rural,3,2,14
3928,659540.0311,38,1070,13/06/2023 15:00,0,In-store,Rural,6,2,15
3929,688076.7525,43,1059,13/06/2023 16:00,0,Online,City,6,2,16
3930,120475.54,21,1061,13/06/2023 17:00,0,Online,Rural,5,5,17
3931,938535.9305,91,1058,13/06/2023 18:00,0,In-store,City,6,5,18
3932,181265.1607,62,1070,13/06/2023 19:00,0,Online,City,9,3,19
3933,622791.1279,46,1093,13/06/2023 20:00,0,Online,City,5,1,20
3934,222753.8115,70,1012,13/06/2023 21:00,0,In-store,City,4,4,21
3935,307285.6954,38,1009,13/06/2023 22:00,0,In-store,City,3,4,22
3936,546503.8959,49,1049,13/06/2023 23:00,0,Online,Suburb,9,3,23
3937,417251.6992,75,1083,14/06/2023 00:00,0,Online,City,1,4,0
3938,160309.5784,81,1017,14/06/2023 01:00,0,In-store,City,8,3,1
3939,171019.3088,39,1054,14/06/2023 02:00,0,Online,City,3,4,2
3940,418202.9737,71,1044,14/06/2023 03:00,0,Online,Suburb,4,4,3
3941,757307.25,30,1032,14/06/2023 04:00,0,Online,Suburb,5,6,4
3942,897974.8504,21,1035,14/06/2023 05:00,0,In-store,City,9,2,5
3943,84219.24949,1,1078,14/06/2023 06:00,0,In-store,Rural,2,4,6
3944,393164.5972,89,1049,14/06/2023 07:00,0,In-store,City,7,4,7
3945,100335.5392,32,1054,14/06/2023 08:00,0,In-store,Rural,5,2,8
3946,16690.82138,8,1016,14/06/2023 09:00,0,Online,Rural,6,2,9
3947,661752.5108,69,1085,14/06/2023 10:00,0,In-store,City,2,2,10
3948,602489.197,30,1012,14/06/2023 11:00,0,In-store,Rural,5,8,11
3949,163102.8119,8,1088,14/06/2023 12:00,0,In-store,Suburb,6,4,12
3950,233889.4518,19,1098,14/06/2023 13:00,0,In-store,City,7,2,13
3951,23805.38287,59,1008,14/06/2023 14:00,0,Online,Suburb,6,2,14
3952,834963.711,55,1021,14/06/2023 15:00,0,In-store,Suburb,5,5,15
3953,974693.127,30,1048,14/06/2023 16:00,0,In-store,City,3,4,16
3954,,79,1008,14/06/2023 17:00,0,Online,City,4,7,17
3955,231552.0662,36,1028,14/06/2023 18:00,0,Online,City,3,4,18
3956,868422.683,55,1080,14/06/2023 19:00,0,In-store,Suburb,7,1,19
3957,926471.1516,44,1010,14/06/2023 20:00,0,In-store,City,4,4,20
3958,419685.4201,27,1052,14/06/2023 21:00,0,In-store,Suburb,10,3,21
3959,50717.41002,77,1015,14/06/2023 22:00,0,Online,Rural,4,2,22
3960,39487.89451,78,1004,14/06/2023 23:00,0,In-store,City,10,4,23
3961,573992.4711,54,1090,15/06/2023 00:00,0,Online,Suburb,4,0,0
3962,392955.8194,48,1079,15/06/2023 01:00,0,Online,City,5,3,1
3963,28749.56233,30,1100,15/06/2023 02:00,0,Online,Suburb,4,4,2
3964,583294.0671,39,1096,15/06/2023 03:00,0,Online,Suburb,5,2,3
3965,11401.40634,13,1062,15/06/2023 04:00,0,In-store,Rural,7,5,4
3966,787393.221,16,1004,15/06/2023 05:00,0,Online,City,6,4,5
3967,306502.1794,44,1041,15/06/2023 06:00,0,In-store,Suburb,4,6,6
3968,40353.97721,71,1073,15/06/2023 07:00,0,Online,City,5,3,7
3969,3697934.253,27,1099,15/06/2023 08:00,0,In-store,Suburb,4,2,8
3970,397744.646,45,1055,15/06/2023 09:00,0,In-store,Rural,4,1,9
3971,973803.0333,35,1028,15/06/2023 10:00,0,In-store,Suburb,6,2,10
3972,544244.2426,79,1047,15/06/2023 11:00,0,Online,Suburb,6,2,11
3973,275311.6571,28,1009,15/06/2023 12:00,0,Online,City,2,3,12
3974,709467.9207,99,1002,15/06/2023 13:00,0,In-store,Rural,2,2,13
3975,271564.8533,7,1067,15/06/2023 14:00,0,Online,Suburb,4,5,14
3976,904252.8671,62,1048,15/06/2023 15:00,0,In-store,City,2,3,15
3977,374784.4983,51,1069,15/06/2023 16:00,1,Online,Suburb,2,3,16
3978,549913.5759,46,1074,15/06/2023 17:00,0,Online,City,4,1,17
3979,50668.04651,20,1028,15/06/2023 18:00,0,Online,Rural,3,2,18
3980,,96,1079,15/06/2023 19:00,0,In-store,Rural,9,4,19
3981,832380.3033,38,1014,15/06/2023 20:00,0,In-store,City,5,3,20
3982,805668.2405,61,1046,15/06/2023 21:00,0,Online,Rural,7,3,21
3983,224396.127,32,1087,15/06/2023 22:00,0,In-store,City,6,5,22
3984,226156.4631,26,1013,15/06/2023 23:00,0,Online,City,5,3,23
3985,817323.5817,58,1016,16/06/2023 00:00,0,In-store,Rural,6,2,0
3986,930405.3803,39,1094,16/06/2023 01:00,0,In-store,Rural,5,6,1
3987,95451.38518,20,1040,16/06/2023 02:00,0,In-store,City,4,3,2
3988,450113.6336,82,1072,16/06/2023 03:00,0,Online,City,4,2,3
3989,337520.5335,50,1081,16/06/2023 04:00,0,In-store,Rural,4,1,4
3990,870701.3866,79,1030,16/06/2023 05:00,0,Online,Rural,4,4,5
3991,83616.56219,52,1081,16/06/2023 06:00,0,Online,City,10,2,6
3992,211204.83,86,1099,16/06/2023 07:00,0,Online,City,4,1,7
3993,752493.0908,22,1065,16/06/2023 08:00,0,In-store,City,3,2,8
3994,51388.7196,53,1058,16/06/2023 09:00,0,In-store,Rural,4,1,9
3995,492586.1272,85,1088,16/06/2023 10:00,0,Online,Suburb,7,1,10
3996,442162.824,66,1048,16/06/2023 11:00,0,In-store,City,4,2,11
3997,334467.7389,43,1049,16/06/2023 12:00,0,Online,Suburb,5,2,12
3998,394632.8581,82,1089,16/06/2023 13:00,0,Online,Rural,5,2,13
3999,529987.5929,23,1002,16/06/2023 14:00,0,Online,Suburb,4,2,14
4000,161451.2217,77,1089,16/06/2023 15:00,0,In-store,Suburb,9,3,15
4001,572038.6787,64,1014,16/06/2023 16:00,0,In-store,City,3,2,16
4002,805451.7861,9,1097,16/06/2023 17:00,0,In-store,Suburb,4,1,17
4003,760184.9137,7,1017,16/06/2023 18:00,0,Online,Rural,7,6,18
4004,153984.5147,41,1031,16/06/2023 19:00,0,In-store,City,6,3,19
4005,149334.5448,54,1010,16/06/2023 20:00,0,Online,Suburb,1,5,20
4006,268247.5503,65,1070,16/06/2023 21:00,0,Online,Suburb,2,5,21
4007,361138.6189,2,1089,16/06/2023 22:00,0,In-store,Suburb,4,1,22
4008,408514.7359,4,1037,16/06/2023 23:00,0,In-store,Suburb,1,3,23
4009,679729.2471,78,1064,17/06/2023 00:00,0,Online,City,7,2,0
4010,56774.76412,32,1030,17/06/2023 01:00,0,Online,City,3,4,1
4011,34769.23696,100,1034,17/06/2023 02:00,0,In-store,City,7,4,2
4012,391971.3719,2,1018,17/06/2023 03:00,0,In-store,Rural,4,4,3
4013,697193.9758,64,1088,17/06/2023 04:00,0,Online,Rural,9,2,4
4014,193515.9994,14,1063,17/06/2023 05:00,0,In-store,City,6,0,5
4015,641540.3308,20,1049,17/06/2023 06:00,0,In-store,City,4,4,6
4016,259902.1551,89,1056,17/06/2023 07:00,0,Online,Rural,4,5,7
4017,886097.5002,49,1091,17/06/2023 08:00,0,In-store,Suburb,4,2,8
4018,895700.3753,8,1058,17/06/2023 09:00,0,Online,City,13,5,9
4019,297357.4756,92,1027,17/06/2023 10:00,0,In-store,City,4,4,10
4020,230070.7546,63,1055,17/06/2023 11:00,0,Online,Suburb,4,2,11
4021,411362.8417,46,1085,17/06/2023 12:00,0,Online,Rural,0,3,12
4022,240607.532,21,1019,17/06/2023 13:00,0,In-store,Rural,8,3,13
4023,672416.6049,87,1023,17/06/2023 14:00,1,In-store,City,7,1,14
4024,826082.0781,32,1047,17/06/2023 15:00,0,In-store,Suburb,7,6,15
4025,673124.8217,8,1079,17/06/2023 16:00,0,In-store,Rural,4,0,16
4026,824368.0122,95,1066,17/06/2023 17:00,0,Online,Suburb,3,3,17
4027,397052.463,16,1099,17/06/2023 18:00,0,In-store,Suburb,5,4,18
4028,156401.339,40,1051,17/06/2023 19:00,0,In-store,City,2,5,19
4029,737977.1523,27,1084,17/06/2023 20:00,0,Online,Suburb,6,2,20
4030,360538.4577,18,1028,17/06/2023 21:00,0,Online,Suburb,8,5,21
4031,671303.6981,35,1057,17/06/2023 22:00,0,Online,Suburb,7,0,22
4032,270716.8776,52,1058,17/06/2023 23:00,0,In-store,Suburb,6,7,23
4033,81321.51184,15,1015,18/06/2023 00:00,0,Online,Suburb,4,2,0
4034,992582.5373,63,1016,18/06/2023 01:00,0,In-store,City,7,4,1
4035,156285.8878,53,1097,18/06/2023 02:00,0,Online,Rural,3,2,2
4036,988422.1519,91,1047,18/06/2023 03:00,0,In-store,Rural,3,1,3
4037,977282.2046,81,1063,18/06/2023 04:00,0,Online,Suburb,4,1,4
4038,793838.7221,66,1012,18/06/2023 05:00,0,Online,City,7,3,5
4039,659457.0198,31,1043,18/06/2023 06:00,0,In-store,City,8,6,6
4040,577849.2695,61,1084,18/06/2023 07:00,0,In-store,Suburb,7,4,7
4041,866114.9352,64,1029,18/06/2023 08:00,0,In-store,Suburb,4,2,8
4042,289510.5777,98,1049,18/06/2023 09:00,0,Online,Rural,5,0,9
4043,467734.4444,34,1003,18/06/2023 10:00,0,In-store,Rural,10,4,10
4044,619428.0304,55,1069,18/06/2023 11:00,0,Online,Rural,4,1,11
4045,411249.3568,59,1060,18/06/2023 12:00,0,In-store,Suburb,7,2,12
4046,427543.7054,3,1066,18/06/2023 13:00,0,In-store,Rural,7,2,13
4047,330351.639,17,1087,18/06/2023 14:00,0,Online,City,5,3,14
4048,564275.3935,78,1090,18/06/2023 15:00,0,Online,City,2,6,15
4049,850589.4706,78,1026,18/06/2023 16:00,0,In-store,Suburb,6,4,16
4050,201608.2252,46,1071,18/06/2023 17:00,0,Online,Suburb,2,1,17
4051,934439.5954,38,1074,18/06/2023 18:00,0,In-store,Rural,4,3,18
4052,689118.745,35,1069,18/06/2023 19:00,0,In-store,City,6,1,19
4053,823290.8854,1,1047,18/06/2023 20:00,0,In-store,Rural,7,2,20
4054,556235.0736,29,1076,18/06/2023 21:00,0,In-store,City,6,6,21
4055,779538.7498,4,1096,18/06/2023 22:00,0,In-store,Rural,7,2,22
4056,16298.7773,61,1042,18/06/2023 23:00,0,In-store,Suburb,6,3,23
4057,818398.5867,97,1031,19/06/2023 00:00,0,In-store,City,4,4,0
4058,40234.8452,17,1022,19/06/2023 01:00,0,In-store,City,4,3,1
4059,889924.385,28,1017,19/06/2023 02:00,0,In-store,City,4,2,2
4060,991963.551,50,1084,19/06/2023 03:00,0,In-store,Rural,6,4,3
4061,294138.0554,90,1020,19/06/2023 04:00,0,In-store,Rural,6,5,4
4062,210397.5244,8,1008,19/06/2023 05:00,0,Online,Rural,3,2,5
4063,765386.8275,34,1098,19/06/2023 06:00,0,Online,City,3,0,6
4064,253101.0383,59,1049,19/06/2023 07:00,0,In-store,Suburb,4,4,7
4065,865575.8269,18,1087,19/06/2023 08:00,0,In-store,Rural,3,2,8
4066,102932.3079,95,1038,19/06/2023 09:00,0,In-store,City,7,3,9
4067,126042.6009,59,1053,19/06/2023 10:00,0,In-store,Rural,6,2,10
4068,979153.6399,27,1028,19/06/2023 11:00,0,Online,City,4,4,11
4069,673871.5144,16,1077,19/06/2023 12:00,0,Online,City,1,2,12
4070,846902.5357,10,1029,19/06/2023 13:00,0,Online,Rural,7,2,13
4071,324396.9444,76,1072,19/06/2023 14:00,0,In-store,City,2,1,14
4072,676516.1011,22,1011,19/06/2023 15:00,0,Online,Rural,6,3,15
4073,594282.4031,16,1047,19/06/2023 16:00,0,Online,City,6,0,16
4074,603189.8051,12,1045,19/06/2023 17:00,0,Online,Suburb,9,3,17
4075,682564.2063,75,1018,19/06/2023 18:00,0,Online,Suburb,3,0,18
4076,575401.6372,84,1050,19/06/2023 19:00,0,Online,Suburb,10,4,19
4077,429119.4631,51,1089,19/06/2023 20:00,0,In-store,Suburb,2,5,20
4078,275995.1021,1,1049,19/06/2023 21:00,0,Online,Rural,4,2,21
4079,768604.4728,27,1022,19/06/2023 22:00,0,Online,City,8,1,22
4080,226349.8028,67,1045,19/06/2023 23:00,0,Online,City,5,3,23
4081,692385.0707,12,1061,20/06/2023 00:00,0,In-store,Suburb,8,3,0
4082,,30,1099,20/06/2023 01:00,0,Online,Suburb,6,0,1
4083,625367.6369,9,1093,20/06/2023 02:00,0,Online,City,9,2,2
4084,747103.5593,53,1021,20/06/2023 03:00,0,In-store,City,8,3,3
4085,218792.0175,61,1071,20/06/2023 04:00,0,In-store,City,1,2,4
4086,60037.30653,54,1061,20/06/2023 05:00,0,Online,Suburb,4,2,5
4087,131060.6456,37,1076,20/06/2023 06:00,0,Online,City,3,2,6
4088,606036.3676,65,1036,20/06/2023 07:00,0,Online,Suburb,7,1,7
4089,849461.4616,42,1024,20/06/2023 08:00,0,In-store,Suburb,4,2,8
4090,45092.32155,49,1032,20/06/2023 09:00,0,In-store,Suburb,4,7,9
4091,734177.8439,4,1091,20/06/2023 10:00,0,Online,City,6,2,10
4092,341384.5141,64,1096,20/06/2023 11:00,0,Online,Suburb,3,3,11
4093,478580.5171,79,1059,20/06/2023 12:00,0,Online,Rural,6,4,12
4094,928866.6639,51,1096,20/06/2023 13:00,1,Online,City,7,2,13
4095,332038.3076,91,1096,20/06/2023 14:00,0,Online,City,8,1,14
4096,465390.4002,72,1090,20/06/2023 15:00,0,Online,City,9,3,15
4097,13781.04652,60,1075,20/06/2023 16:00,0,Online,City,1,0,16
4098,81690.56013,87,1082,20/06/2023 17:00,0,Online,Suburb,5,2,17
4099,258665.732,79,1005,20/06/2023 18:00,0,In-store,Rural,6,2,18
4100,27949.4556,91,1016,20/06/2023 19:00,0,Online,Suburb,9,2,19
4101,631412.1885,31,1011,20/06/2023 20:00,1,Online,Rural,7,4,20
4102,426455.717,72,1035,20/06/2023 21:00,0,In-store,City,3,9,21
4103,548190.3882,94,1075,20/06/2023 22:00,0,In-store,Suburb,3,2,22
4104,174729.7212,58,1042,20/06/2023 23:00,0,In-store,Suburb,4,0,23
4105,296002.4362,82,1087,21/06/2023 00:00,0,Online,Suburb,6,5,0
4106,663858.0924,4,1098,21/06/2023 01:00,0,Online,Rural,6,5,1
4107,965306.1934,22,1081,21/06/2023 02:00,0,Online,Rural,3,2,2
4108,50511.73192,3,1010,21/06/2023 03:00,0,In-store,City,7,4,3
4109,890395.2824,79,1082,21/06/2023 04:00,0,Online,Suburb,5,4,4
4110,576923.5132,99,1008,21/06/2023 05:00,0,Online,City,3,4,5
4111,563963.1748,47,1026,21/06/2023 06:00,0,Online,Rural,7,1,6
4112,500328.5074,38,1003,21/06/2023 07:00,0,Online,City,7,3,7
4113,69487.1465,33,1059,21/06/2023 08:00,0,In-store,Suburb,4,6,8
4114,89967.86405,78,1088,21/06/2023 09:00,0,Online,Suburb,2,3,9
4115,600951.9145,48,1003,21/06/2023 10:00,0,Online,Rural,8,3,10
4116,341024.4756,65,1038,21/06/2023 11:00,0,Online,Rural,4,3,11
4117,917276.3398,26,1002,21/06/2023 12:00,0,Online,City,5,3,12
4118,406649.8783,8,1099,21/06/2023 13:00,0,In-store,Suburb,5,2,13
4119,143367.1306,50,1017,21/06/2023 14:00,0,Online,City,2,3,14
4120,714747.3616,80,1073,21/06/2023 15:00,0,In-store,Rural,3,2,15
4121,293424.0861,38,1036,21/06/2023 16:00,0,Online,Rural,4,2,16
4122,525517.7603,10,1086,21/06/2023 17:00,0,Online,City,2,3,17
4123,697863.0022,42,1095,21/06/2023 18:00,0,In-store,Suburb,1,3,18
4124,900274.0848,37,1098,21/06/2023 19:00,0,In-store,Rural,4,0,19
4125,792211.9757,26,1088,21/06/2023 20:00,0,Online,City,4,6,20
4126,676393.4318,92,1073,21/06/2023 21:00,0,In-store,Suburb,7,3,21
4127,679665.2191,12,1002,21/06/2023 22:00,0,Online,City,7,4,22
4128,,84,1085,21/06/2023 23:00,1,Online,Rural,5,2,23
4129,295894.5151,49,1034,22/06/2023 00:00,0,In-store,Suburb,3,2,0
4130,1211.982987,14,1027,22/06/2023 01:00,0,Online,Rural,6,9,1
4131,272027.3639,46,1037,22/06/2023 02:00,0,Online,Rural,4,2,2
4132,217969.5905,35,1071,22/06/2023 03:00,0,In-store,Rural,5,3,3
4133,661868.4017,29,1022,22/06/2023 04:00,0,In-store,Rural,5,3,4
4134,633748.2286,12,1068,22/06/2023 05:00,0,Online,Rural,3,1,5
4135,593502.0366,82,1014,22/06/2023 06:00,0,Online,City,2,3,6
4136,16341.81887,44,1098,22/06/2023 07:00,0,Online,Rural,4,1,7
4137,728805.1766,66,1023,22/06/2023 08:00,0,In-store,Rural,4,2,8
4138,323598.0594,2,1044,22/06/2023 09:00,0,Online,Rural,2,4,9
4139,665089.4834,59,1089,22/06/2023 10:00,0,Online,Suburb,6,2,10
4140,556622.7707,17,1065,22/06/2023 11:00,0,In-store,Rural,0,3,11
4141,342796.6523,10,1079,22/06/2023 12:00,0,Online,Suburb,7,2,12
4142,134662.8095,18,1096,22/06/2023 13:00,0,In-store,City,6,3,13
4143,94509.45577,22,1078,22/06/2023 14:00,0,In-store,Rural,6,2,14
4144,831535.1813,83,1061,22/06/2023 15:00,0,Online,City,7,4,15
4145,918405.7023,58,1085,22/06/2023 16:00,0,In-store,City,3,2,16
4146,649823.068,53,1055,22/06/2023 17:00,0,Online,Rural,3,1,17
4147,103523.7714,1,1071,22/06/2023 18:00,0,Online,City,8,3,18
4148,402087.0142,88,1100,22/06/2023 19:00,0,In-store,Rural,7,3,19
4149,,61,1085,22/06/2023 20:00,0,In-store,City,6,0,20
4150,779842.9019,100,1050,22/06/2023 21:00,0,In-store,Suburb,1,3,21
4151,118306.8004,89,1012,22/06/2023 22:00,0,Online,Suburb,3,3,22
4152,130.7157735,100,1079,22/06/2023 23:00,0,Online,Suburb,7,2,23
4153,712165.8322,31,1015,23/06/2023 00:00,0,In-store,Rural,4,2,0
4154,356660.5164,31,1017,23/06/2023 01:00,0,Online,City,4,1,1
4155,254555.8835,66,1034,23/06/2023 02:00,0,In-store,Suburb,3,2,2
4156,12996.18004,19,1035,23/06/2023 03:00,0,Online,Rural,1,3,3
4157,540345.3768,53,1039,23/06/2023 04:00,0,Online,Suburb,5,3,4
4158,,76,1078,23/06/2023 05:00,0,Online,Suburb,5,4,5
4159,957635.8831,74,1055,23/06/2023 06:00,0,Online,Rural,7,2,6
4160,565788.3761,95,1059,23/06/2023 07:00,0,In-store,Suburb,4,3,7
4161,,22,1005,23/06/2023 08:00,0,Online,Rural,5,3,8
4162,85147.87985,23,1030,23/06/2023 09:00,0,In-store,Suburb,6,2,9
4163,3406166.643,87,1004,23/06/2023 10:00,0,Online,Rural,5,1,10
4164,380041.0811,15,1015,23/06/2023 11:00,0,Online,Suburb,5,4,11
4165,607174.5674,26,1035,23/06/2023 12:00,0,In-store,City,7,5,12
4166,388787.4752,3,1074,23/06/2023 13:00,1,Online,City,5,2,13
4167,240375.0935,87,1055,23/06/2023 14:00,0,In-store,Rural,7,2,14
4168,95055.7787,20,1066,23/06/2023 15:00,0,Online,Rural,1,5,15
4169,314986.9527,40,1060,23/06/2023 16:00,0,Online,City,6,3,16
4170,96735.1698,39,1024,23/06/2023 17:00,0,Online,Rural,5,0,17
4171,176979.2611,72,1092,23/06/2023 18:00,0,In-store,Suburb,4,3,18
4172,987337.425,18,1022,23/06/2023 19:00,0,Online,Suburb,6,3,19
4173,444159.1466,41,1044,23/06/2023 20:00,0,In-store,Suburb,5,2,20
4174,531918.5793,70,1032,23/06/2023 21:00,0,Online,Suburb,1,4,21
4175,873631.1669,27,1095,23/06/2023 22:00,0,In-store,Suburb,8,4,22
4176,995569.3436,100,1083,23/06/2023 23:00,0,In-store,Suburb,7,1,23
4177,582756.1779,15,1051,24/06/2023 00:00,0,In-store,Suburb,5,1,0
4178,812492.5737,37,1085,24/06/2023 01:00,0,In-store,Rural,8,1,1
4179,327008.3302,58,1003,24/06/2023 02:00,0,Online,City,3,1,2
4180,305813.3831,5,1070,24/06/2023 03:00,0,In-store,Suburb,2,2,3
4181,402763.4506,73,1032,24/06/2023 04:00,0,In-store,Suburb,3,3,4
4182,672540.0119,7,1002,24/06/2023 05:00,0,Online,Rural,7,4,5
4183,682223.4701,41,1088,24/06/2023 06:00,0,In-store,Rural,8,6,6
4184,315307.9107,84,1059,24/06/2023 07:00,0,Online,City,5,4,7
4185,133296.6031,10,1091,24/06/2023 08:00,0,Online,City,4,1,8
4186,632433.0168,62,1073,24/06/2023 09:00,0,Online,Rural,2,6,9
4187,128413.0296,26,1077,24/06/2023 10:00,0,Online,Suburb,6,3,10
4188,578534.659,68,1014,24/06/2023 11:00,0,In-store,Suburb,6,3,11
4189,693452.7858,24,1051,24/06/2023 12:00,0,Online,Suburb,7,0,12
4190,700641.4352,78,1011,24/06/2023 13:00,0,In-store,Suburb,7,4,13
4191,753496.7634,41,1078,24/06/2023 14:00,0,Online,Suburb,1,3,14
4192,872872.1356,65,1080,24/06/2023 15:00,0,In-store,Rural,7,5,15
4193,500008.9961,17,1010,24/06/2023 16:00,0,Online,City,8,1,16
4194,730276.1646,24,1084,24/06/2023 17:00,0,In-store,City,3,3,17
4195,619210.8181,27,1080,24/06/2023 18:00,0,Online,Rural,8,4,18
4196,186721.2758,7,1058,24/06/2023 19:00,0,In-store,Suburb,7,3,19
4197,25787.0759,73,1034,24/06/2023 20:00,0,In-store,Rural,5,4,20
4198,284612.9315,99,1080,24/06/2023 21:00,0,In-store,City,5,0,21
4199,443089.403,12,1078,24/06/2023 22:00,0,Online,City,1,2,22
4200,617144.2338,85,1053,24/06/2023 23:00,0,In-store,City,4,1,23
4201,849974.3346,3,1028,25/06/2023 00:00,0,In-store,City,6,2,0
4202,196326.0921,79,1018,25/06/2023 01:00,0,In-store,Rural,6,1,1
4203,125637.2349,85,1026,25/06/2023 02:00,0,Online,Suburb,4,4,2
4204,963483.5995,10,1007,25/06/2023 03:00,0,Online,Suburb,6,4,3
4205,108133.7549,33,1045,25/06/2023 04:00,0,In-store,Rural,3,2,4
4206,478543.221,46,1098,25/06/2023 05:00,0,In-store,Suburb,3,6,5
4207,585605.1724,59,1045,25/06/2023 06:00,0,In-store,Suburb,4,1,6
4208,541420.2835,52,1071,25/06/2023 07:00,0,In-store,Suburb,4,1,7
4209,,6,1097,25/06/2023 08:00,0,In-store,Suburb,3,4,8
4210,57121.21131,2,1035,25/06/2023 09:00,0,Online,City,4,1,9
4211,105572.8791,29,1052,25/06/2023 10:00,0,Online,Suburb,6,3,10
4212,585629.1251,40,1021,25/06/2023 11:00,0,Online,Rural,3,4,11
4213,544390.4531,97,1028,25/06/2023 12:00,0,Online,City,4,2,12
4214,233817.418,61,1096,25/06/2023 13:00,0,Online,City,2,1,13
4215,637810.3644,68,1044,25/06/2023 14:00,0,Online,Rural,5,3,14
4216,820085.4953,68,1080,25/06/2023 15:00,0,In-store,Suburb,6,5,15
4217,41674.80195,29,1056,25/06/2023 16:00,0,Online,City,4,2,16
4218,498180.1306,62,1010,25/06/2023 17:00,0,In-store,Rural,4,0,17
4219,689341.4811,60,1023,25/06/2023 18:00,0,Online,Rural,2,1,18
4220,252386.6959,84,1048,25/06/2023 19:00,0,In-store,Suburb,5,2,19
4221,307840.1282,41,1052,25/06/2023 20:00,0,In-store,Suburb,7,0,20
4222,613676.5392,87,1015,25/06/2023 21:00,0,In-store,Rural,11,0,21
4223,897945.4999,82,1055,25/06/2023 22:00,0,In-store,Suburb,3,6,22
4224,809943.4279,89,1043,25/06/2023 23:00,0,Online,Rural,5,4,23
4225,,65,1050,26/06/2023 00:00,0,Online,Suburb,4,5,0
4226,730248.6956,64,1006,26/06/2023 01:00,0,In-store,Suburb,5,2,1
4227,364885.988,79,1033,26/06/2023 02:00,0,In-store,Rural,9,3,2
4228,641001.4315,63,1062,26/06/2023 03:00,0,In-store,Rural,4,4,3
4229,466234.973,98,1055,26/06/2023 04:00,0,In-store,Suburb,12,4,4
4230,190017.1428,48,1039,26/06/2023 05:00,0,Online,Rural,4,3,5
4231,701768.1,20,1012,26/06/2023 06:00,0,Online,City,5,4,6
4232,556508.9909,37,1100,26/06/2023 07:00,0,In-store,Suburb,2,3,7
4233,358685.7198,64,1031,26/06/2023 08:00,0,In-store,City,7,5,8
4234,911348.0562,91,1074,26/06/2023 09:00,0,In-store,City,7,4,9
4235,21032.02441,86,1053,26/06/2023 10:00,0,In-store,City,3,4,10
4236,2247993.579,5,1034,26/06/2023 11:00,0,In-store,Rural,6,0,11
4237,56975.70964,34,1041,26/06/2023 12:00,0,In-store,Suburb,9,2,12
4238,766550.6635,39,1010,26/06/2023 13:00,0,Online,Suburb,8,3,13
4239,702137.2434,67,1052,26/06/2023 14:00,0,In-store,City,3,3,14
4240,331419.0835,81,1075,26/06/2023 15:00,0,In-store,Rural,8,4,15
